Seq,Chapter,Source PDF Page,Table Number,Detected Title,Row #,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",12,,stocking rates less than or equal to 170 kg/ha/year unless a minimum of 5% of the net,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",13,,area of the holding is used to grow crops other than grass or a derogation applies in,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",14,,respect of the holding.,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",15,,3.This table does not imply any departure from Article 20(1) which prohibits the application,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",16,,to land on a holding of livestock manure in amounts which exceed 170kg Nitrogen per,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",17,,"hectare per year, including that deposited by the animals themselves (or 250kg in the",,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",18,,"case of a holding to which a derogation has been granted, in accordance with the",,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",19,,Nitrates Directive).,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",20,,4.From 1st January 2021 these fertilisation rates are only applicable where the fertiliser,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",21,,"type specified by theMinister of Agriculture, FoodandtheMarineis used.",,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",22,,5.The application of Nitrogen from livestock manure (including that deposited by the,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",23,,animals themselves) to the eligible grassland area shall not exceed 250 kg Nitrogen per,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",24,,hectare per year.,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13 Grassland Phosphorus,78,,"Table12-9: Annual maximum fertilization rates of availableN for grassland on holdings on which grazing livestockare kept, as specified in the NAP regulations",25,,"Source: (NAP, S.I.605of 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",1,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",2,Grassland cutting regime,,Available nitrogen,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",3,,Grassland cutting regime,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",4,,,(kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",5,,First cut,125,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",6,,Subsequent cuts,100,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",7,,Hay,80,,,,,,,,,,,,,,,,,,,,,,,,,,
41,13 Grassland Phosphorus,79,,"Table12-10: Annual maximum fertilization rates of available N for grassland (cut only, no grazing livestock onholding) as specified in the NAP regulations",8,,"Source: (NAP, S.I. 605 of 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,1,Table13-1:P Index for grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,2,Soil P Index,,Soil P range (Morgan’s mg/l),,Comments,,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,3,,,,,Index description,Response to fertilizer,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,4,,1,,0.0-3.0,Very Low,Definite,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,5,,2,,3.1-5.0,Low,Likely,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,6,,3,,5.1-8.0,Medium /Adequate,Unlikely / Tenuous,,,,,,,,,,,,,,,,,,,,,,,
42,13 Grassland Phosphorus,81,,Table13-1:P Index for grassland,7,,4,,> 8.0,Sufficient /High,None,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,1,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,2,,Soil P Index,"Mineral soils1,2",,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,3,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,4,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,5,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,6,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,7,,1. Mineral soils are defined as soils with less than or equal to 20% organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,8,,2. Peat soils (i.e. soils with more than 20% organic matter) receive only maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,13 Grassland Phosphorus,82,,Table13-2: Available P rates (kg/ha) for build-up on mineral soils,9,,rates of P,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",1,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",2,Grassland stocking rate (kg/ha) of Org N5,,System4,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",3,,,Dairy,Drystock,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",4,,≤100,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",5,,130,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",6,,170,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",7,,210,19,13,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",8,,≥210,23,16,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",9,,1. Rates of P fertilizer are based on concentrate feed usage level of zero.,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",10,,"2. P for soil P build-up, as determined by soil Index, should be added to the rates shown",,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",11,,above.,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",12,,3. Rates shown above refer to maintenance requirements for the grazing area only. P,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",13,,"requirements for the whole farm depend on the proportion of grazing, silage and hay",,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",14,,areas on the farm.,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",15,,"4. Where a holding contains a mixture of dairy and drystock enterprises, it is advised that",,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",16,,the P rate for all the grazing area should be based on the requirements of the more,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",17,,dominant enterprise.,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",18,,5. Total annual nitrogen (kg) excreted by grazing livestock averaged over the net,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,13 Grassland Phosphorus,83,13-3,"Table 13-3:Grazing: Maintenance rates of available soil P to replace offtakes (kg/ha)1,2,3",19,,grassland area (grazing and silage area). Stocking rate refers to grassland area only,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,1,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,2,,Soil P Index,First cut1,Second or subsequent cut,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,3,,1-3,20,10,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,4,,4,Do not apply chemical P,Do not apply chemical P,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,5,,"1. P for soil P build-up, as determined by soil Index, should be added to the rates",,,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,6,,shown above.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,13 Grassland Phosphorus,84,,Table13-4: Silage and hay: Soil P maintenance requirement to replace offtakes (kg/ha)15t/ha,7,,2. Add or subtract 4 kg/t of DM above or below a yield of 5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,1,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,2,Soil P Index,,P application rate1,,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,3,,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,4,,2,,40,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,5,,3,,30,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,6,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,7,,1. Establishment of grass/clover Rates of P fertilizer applied for pasture establishment must,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,13 Grassland Phosphorus,84,13-5,Table 13-5: P rates (kg/ha) required for pasture establishment without a cover crop,8,,"not result in the fertilizer P allowance for the holding, as determined from NAP regulations",,,,,,,,,,,,,,,,,,,,,,,,,,,
